congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
103,house,K000270,Ron,NA,Klink,NA,1951-09-23,PA,D,FALSE,1993-01-05,41.3
103,house,R000487,Edward,R.,Royce,NA,1951-10-12,CA,R,FALSE,1993-01-05,41.2
103,house,W000326,Alan,Dupree,Wheat,NA,1951-10-16,MO,D,TRUE,1993-01-05,41.2
103,house,P000034,Frank,J.,Pallone,Jr.,1951-10-30,NJ,D,TRUE,1993-01-05,41.2
103,house,P000215,Timothy,Joseph,Penny,NA,1951-11-19,MN,D,TRUE,1993-01-05,41.1
103,house,E000063,Thomas,NA,Edwards,NA,1951-11-24,TX,D,TRUE,1993-01-05,41.1
103,house,R000178,Mel,NA,Reynolds,NA,1952-01-08,IL,D,FALSE,1993-01-05,41.0
103,house,G000134,Preston,M.,Geren,NA,1952-01-29,TX,D,TRUE,1993-01-05,40.9
103,house,F000111,Jack,Milton,Fields,Jr.,1952-02-03,TX,R,TRUE,1993-01-05,40.9
103,house,B000134,James,A.,Barcia,NA,1952-02-25,MI,D,FALSE,1993-01-05,40.9
103,house,S001045,Bart,T.,Stupak,NA,1952-02-29,MI,D,FALSE,1993-01-05,40.9
103,house,K000016,John,R.,Kasich,NA,1952-05-13,OH,R,TRUE,1993-01-05,40.6
103,house,H000707,Martin,R.,Hoke,NA,1952-05-18,OH,R,FALSE,1993-01-05,40.6
103,house,D000492,David,T.,Dreier,NA,1952-07-05,CA,R,TRUE,1993-01-05,40.5
103,house,R000435,Ileana,NA,Ros-Lehtinen,NA,1952-07-15,FL,R,TRUE,1993-01-05,40.5
103,house,L000420,Jill,Lynette,Long Thompson,NA,1952-07-15,IN,D,TRUE,1993-01-05,40.5
103,house,P000422,Earl,Ralph,Pomeroy,NA,1952-09-02,ND,D,FALSE,1993-01-05,40.3
103,house,G000289,Bob,W.,Goodlatte,NA,1952-09-22,VA,R,FALSE,1993-01-05,40.3
103,house,K000110,Joseph,Patrick,Kennedy,II,1952-09-24,MA,D,TRUE,1993-01-05,40.3
103,house,C000830,C.,Christopher,Cox,NA,1952-10-16,CA,R,TRUE,1993-01-05,40.2
103,house,B000944,Sherrod,NA,Brown,NA,1952-11-09,OH,D,FALSE,1993-01-05,40.2
103,house,K000274,Scott,L.,Klug,NA,1953-01-16,WI,R,TRUE,1993-01-05,40.0
103,house,F000348,Gary,A.,Franks,NA,1953-02-09,CT,R,TRUE,1993-01-05,39.9
103,house,S000522,Christopher,H.,Smith,NA,1953-03-04,NJ,R,TRUE,1993-01-05,39.8
103,house,A000211,Thomas,Hiram,Andrews,NA,1953-03-22,ME,D,TRUE,1993-01-05,39.8
103,house,V000081,Nydia,M.,Velázquez,NA,1953-03-28,NY,D,FALSE,1993-01-05,39.8
103,house,U000031,Fred,Stephen,Upton,NA,1953-04-23,MI,R,TRUE,1993-01-05,39.7
103,house,M000477,Scott,NA,McInnis,NA,1953-05-09,CO,R,FALSE,1993-01-05,39.7
103,house,C000059,Ken,S.,Calvert,NA,1953-06-08,CA,R,FALSE,1993-01-05,39.6
103,house,C000071,Dave,Lee,Camp,NA,1953-07-09,MI,R,TRUE,1993-01-05,39.5
103,house,T000074,Gene,NA,Taylor,NA,1953-09-17,MS,D,TRUE,1993-01-05,39.3
103,house,H000676,Peter,NA,Hoekstra,NA,1953-10-30,MI,R,FALSE,1993-01-05,39.2
103,house,E000218,Albert,Michael,Espy,NA,1953-11-30,MS,D,TRUE,1993-01-05,39.1
103,house,B000177,Thomas,M.,Barrett,NA,1953-12-08,WI,D,FALSE,1993-01-05,39.1
103,house,G000535,Luis,V.,Gutiérrez,NA,1953-12-10,IL,D,FALSE,1993-01-05,39.1
103,house,L000267,David,A.,Levy,NA,1953-12-18,NY,R,FALSE,1993-01-05,39.0
103,house,M000639,Robert,NA,Menéndez,NA,1954-01-01,NJ,D,FALSE,1993-01-05,39.0
103,house,B000617,Henry,NA,Bonilla,NA,1954-01-02,TX,R,FALSE,1993-01-05,39.0
103,house,D000424,Calvin,M.,Dooley,NA,1954-01-11,CA,D,TRUE,1993-01-05,39.0
103,house,P000148,L.,William,Paxon,NA,1954-04-29,NY,R,TRUE,1993-01-05,38.7
103,house,C000754,Jim,NA,Cooper,NA,1954-06-19,TN,D,TRUE,1993-01-05,38.5
103,house,C000107,Charles,T.,Canady,NA,1954-06-22,FL,R,FALSE,1993-01-05,38.5
103,house,D000299,Lincoln,NA,Diaz-Balart,NA,1954-08-13,FL,R,FALSE,1993-01-05,38.4
103,house,L000096,Steve,NA,Largent,NA,1954-09-28,OK,R,FALSE,1993-01-05,38.3
103,house,M000523,Cynthia,NA,McKinney,NA,1955-03-17,GA,D,FALSE,1993-01-05,37.8
103,house,K000220,Jack,NA,Kingston,NA,1955-04-24,GA,R,FALSE,1993-01-05,37.7
103,house,C000767,Samuel,G.,Coppersmith,NA,1955-05-22,AZ,D,FALSE,1993-01-05,37.6
103,house,B001226,Peter,William,Barca,NA,1955-08-07,WI,D,FALSE,1993-01-05,37.4
103,house,P000449,Robert,J.,Portman,NA,1955-12-19,OH,R,FALSE,1993-01-05,37.0
103,house,B000576,Peter,I.,Blute,NA,1956-01-28,MA,R,FALSE,1993-01-05,36.9
103,house,T000024,James,M.,Talent,NA,1956-10-18,MO,R,FALSE,1993-01-05,36.2
103,house,R000385,Timothy,NA,Roemer,NA,1956-10-30,IN,D,TRUE,1993-01-05,36.2
103,house,M000627,Martin,T.,Meehan,NA,1956-12-30,MA,D,FALSE,1993-01-05,36.0
103,house,H000712,Tim,NA,Holden,NA,1957-03-05,PA,D,FALSE,1993-01-05,35.8
103,house,D000275,Peter,NA,Deutsch,NA,1957-04-01,FL,D,FALSE,1993-01-05,35.8
103,house,S001113,Richard,NA,Swett,NA,1957-05-01,NH,D,TRUE,1993-01-05,35.7
103,house,T000405,Walter,R.,Tucker,III,1957-05-28,CA,D,FALSE,1993-01-05,35.6
103,house,A000210,Robert,E.,Andrews,NA,1957-08-04,NJ,D,TRUE,1993-01-05,35.4
103,house,B000287,Xavier,NA,Becerra,NA,1958-01-26,CA,D,FALSE,1993-01-05,34.9
103,house,T000314,Peter,Gerard,Torkildsen,NA,1958-01-28,MA,R,FALSE,1993-01-05,34.9
103,house,L000155,Rick,A.,Lazio,NA,1958-03-13,NY,R,FALSE,1993-01-05,34.8
103,house,M000843,Susan,NA,Molinari,NA,1958-03-27,NY,R,TRUE,1993-01-05,34.8
103,house,S000059,Richard,J.,Santorum,NA,1958-05-10,PA,R,TRUE,1993-01-05,34.7
103,house,C000127,Maria,NA,Cantwell,NA,1958-10-13,WA,D,FALSE,1993-01-05,34.2
103,house,B001203,Stephen,E.,Buyer,NA,1958-11-26,IN,R,FALSE,1993-01-05,34.1
103,house,F000128,Eric,D.,Fingerhut,NA,1959-05-06,OH,D,FALSE,1993-01-05,33.7
103,house,I000023,Bob,NA,Inglis,NA,1959-10-11,SC,R,FALSE,1993-01-05,33.2
103,house,L000491,Frank,D.,Lucas,NA,1960-01-06,OK,R,FALSE,1993-01-05,33.0
103,house,N000172,James,Allen,Nussle,NA,1960-06-27,IA,R,TRUE,1993-01-05,32.5
103,house,L000035,Blanche,Lambert,Lincoln,NA,1960-09-30,AR,D,FALSE,1993-01-05,32.3
103,house,P000419,Richard,W.,Pombo,NA,1961-01-08,CA,R,FALSE,1993-01-05,32.0
103,house,F000110,Cleo,NA,Fields,NA,1962-11-22,LA,D,FALSE,1993-01-05,30.1
103,senate,T000254,J.,Strom,Thurmond,NA,1902-12-05,SC,R,TRUE,1993-01-05,90.1
103,senate,M000678,Howard,Morton,Metzenbaum,NA,1917-06-04,OH,D,TRUE,1993-01-05,75.6
103,senate,B001210,Robert,C.,Byrd,NA,1917-11-20,WV,D,TRUE,1993-01-05,75.1
103,senate,P000193,Claiborne,de Borda,Pell,NA,1918-11-22,RI,D,TRUE,1993-01-05,74.1
103,senate,H000445,Howell,Thomas,Heflin,NA,1921-06-19,AL,D,TRUE,1993-01-05,71.5
103,senate,G000236,John,Herschel,Glenn,Jr.,1921-07-18,OH,D,TRUE,1993-01-05,71.5
103,senate,R000460,William,V.,Roth,Jr.,1921-07-22,DE,R,TRUE,1993-01-05,71.5
103,senate,E000284,J.,James,Exon,NA,1921-08-09,NE,D,TRUE,1993-01-05,71.4
103,senate,H000463,Jesse,NA,Helms,NA,1921-10-18,NC,R,TRUE,1993-01-05,71.2
103,senate,H000725,Ernest,F.,Hollings,NA,1922-01-01,SC,D,TRUE,1993-01-05,71.0
103,senate,H000343,Mark,Odom,Hatfield,NA,1922-07-12,OR,R,TRUE,1993-01-05,70.5
103,senate,C000269,John,Hubbard,Chafee,NA,1922-10-22,RI,R,TRUE,1993-01-05,70.2
103,senate,D000401,Robert,Joseph,Dole,NA,1923-07-22,KS,R,TRUE,1993-01-05,69.5
103,senate,S000888,Ted,F.,Stevens,NA,1923-11-18,AK,R,TRUE,1993-01-05,69.1
103,senate,L000123,Frank,R.,Lautenberg,NA,1924-01-23,NJ,D,TRUE,1993-01-05,69.0
103,senate,I000025,Daniel,K.,Inouye,NA,1924-09-07,HI,D,TRUE,1993-01-05,68.3
103,senate,F000268,Wendell,Hampton,Ford,NA,1924-09-08,KY,D,TRUE,1993-01-05,68.3
103,senate,A000069,Daniel,Kahikina,Akaka,NA,1924-09-11,HI,D,TRUE,1993-01-05,68.3
103,senate,B001057,Dale,NA,Bumpers,NA,1925-08-12,AR,D,TRUE,1993-01-05,67.4
103,senate,W000665,Harris,NA,Wofford,NA,1926-04-09,PA,D,TRUE,1993-01-05,66.7
103,senate,M000236,Harlan,NA,Mathews,NA,1927-01-17,TN,D,FALSE,1993-01-05,66.0
103,senate,W000154,John,W.,Warner,NA,1927-02-18,VA,R,TRUE,1993-01-05,65.9
103,senate,M001054,Daniel,Patrick,Moynihan,NA,1927-03-16,NY,D,TRUE,1993-01-05,65.8
103,senate,G000333,T.,Slade,Gorton,NA,1928-01-08,WA,R,TRUE,1993-01-05,65.0
103,senate,F000437,Duncan,McLauchlin,Faircloth,NA,1928-01-14,NC,R,FALSE,1993-01-05,65.0
103,senate,S000423,Paul,Martin,Simon,NA,1928-11-29,IL,D,TRUE,1993-01-05,64.1
103,senate,S000709,Arlen,NA,Specter,NA,1930-02-12,PA,R,TRUE,1993-01-05,62.9
103,senate,S000429,Alan,Kooi,Simpson,NA,1931-09-02,WY,R,TRUE,1993-01-05,61.3
103,senate,K000105,Edward,M.,Kennedy,NA,1932-02-22,MA,D,TRUE,1993-01-05,60.9
103,senate,L000504,Richard,G.,Lugar,NA,1932-04-04,IN,R,TRUE,1993-01-05,60.8
103,senate,D000407,Pete,V.,Domenici,NA,1932-05-07,NM,R,TRUE,1993-01-05,60.7
103,senate,J000189,John,Bennett,Johnston,Jr.,1932-06-10,LA,D,TRUE,1993-01-05,60.6
103,senate,K000017,Nancy,Landon,Kassebaum,NA,1932-07-29,KS,R,TRUE,1993-01-05,60.4
103,senate,P000009,Robert,William,Packwood,NA,1932-09-11,OR,R,TRUE,1993-01-05,60.3
103,senate,S000064,Paul,S.,Sarbanes,NA,1933-02-03,MD,D,TRUE,1993-01-05,59.9
103,senate,W000092,Malcolm,NA,Wallop,NA,1933-02-27,WY,R,TRUE,1993-01-05,59.9
103,senate,M001085,Frank,H.,Murkowski,NA,1933-03-28,AK,R,TRUE,1993-01-05,59.8
103,senate,C000077,Ben,Nighthorse,Campbell,NA,1933-04-13,CO,D,TRUE,1993-01-05,59.7
103,senate,F000062,Dianne,NA,Feinstein,NA,1933-06-22,CA,D,TRUE,1993-01-05,59.5
103,senate,M000811,George,John,Mitchell,NA,1933-08-20,ME,D,TRUE,1993-01-05,59.4
103,senate,G000386,Charles,E.,Grassley,NA,1933-09-17,IA,R,TRUE,1993-01-05,59.3
103,senate,B000382,Robert,F.,Bennett,NA,1933-09-18,UT,R,FALSE,1993-01-05,59.3
103,senate,H000338,Orrin,G.,Hatch,NA,1934-03-22,UT,R,TRUE,1993-01-05,58.8
103,senate,S000320,Richard,C.,Shelby,NA,1934-05-06,AL,D,TRUE,1993-01-05,58.7
103,senate,S000320,Richard,C.,Shelby,NA,1934-05-06,AL,R,TRUE,1993-01-05,58.7
103,senate,J000072,James,M.,Jeffords,NA,1934-05-11,VT,R,TRUE,1993-01-05,58.7
103,senate,L000261,Carl,NA,Levin,NA,1934-06-28,MI,D,TRUE,1993-01-05,58.5
103,senate,D000566,David,Ferdinand,Durenberger,NA,1934-08-19,MN,R,TRUE,1993-01-05,58.4
103,senate,P000556,David,Hampton,Pryor,NA,1934-08-29,AR,D,TRUE,1993-01-05,58.4
103,senate,I000024,James,M.,Inhofe,NA,1934-11-17,OK,R,TRUE,1993-01-05,58.1
103,senate,B001126,Conrad,NA,Burns,NA,1935-01-25,MT,R,TRUE,1993-01-05,57.9
103,senate,K000305,Herbert,H.,Kohl,NA,1935-02-07,WI,D,TRUE,1993-01-05,57.9
103,senate,M000702,Barbara,A.,Mikulski,NA,1936-07-20,MD,D,TRUE,1993-01-05,56.5
103,senate,M000303,John,S.,McCain,NA,1936-08-29,AZ,R,TRUE,1993-01-05,56.4
103,senate,D000030,John,Claggett,Danforth,NA,1936-09-05,MO,R,TRUE,1993-01-05,56.3
103,senate,S000068,James,Ralph,Sasser,NA,1936-09-30,TN,D,TRUE,1993-01-05,56.3
103,senate,G000352,Bob,NA,Graham,NA,1936-11-09,FL,D,TRUE,1993-01-05,56.2
103,senate,D000185,Dennis,Webster,DeConcini,NA,1937-05-08,AZ,D,TRUE,1993-01-05,55.7
103,senate,R000361,John,D.,Rockefeller,IV,1937-06-18,WV,D,TRUE,1993-01-05,55.6
103,senate,B000993,Richard,H.,Bryan,NA,1937-07-16,NV,D,TRUE,1993-01-05,55.5
103,senate,D000018,Alfonse,Marcello,D'Amato,NA,1937-08-01,NY,R,TRUE,1993-01-05,55.4
103,senate,C000567,Thad,NA,Cochran,NA,1937-12-07,MS,R,TRUE,1993-01-05,55.1
103,senate,R000249,Donald,Wayne,Riegle,Jr.,1938-02-04,MI,D,TRUE,1993-01-05,54.9
103,senate,N000171,Samuel,Augustus,Nunn,NA,1938-09-08,GA,D,TRUE,1993-01-05,54.3
103,senate,C000813,Paul,D.,Coverdell,NA,1939-01-20,GA,R,FALSE,1993-01-05,54.0
103,senate,B000611,Christopher,S.,Bond,NA,1939-03-06,MO,R,TRUE,1993-01-05,53.8
103,senate,R000295,Charles,S.,Robb,NA,1939-06-26,VA,D,TRUE,1993-01-05,53.5
103,senate,H000206,Thomas,NA,Harkin,NA,1939-11-19,IA,D,TRUE,1993-01-05,53.1
103,senate,R000146,Harry,M.,Reid,NA,1939-12-02,NV,D,TRUE,1993-01-05,53.1
103,senate,B000919,George,Hanks,Brown,NA,1940-02-12,CO,R,TRUE,1993-01-05,52.9
103,senate,L000174,Patrick,J.,Leahy,NA,1940-03-31,VT,D,TRUE,1993-01-05,52.8
103,senate,C000598,William,Sebastian,Cohen,NA,1940-08-28,ME,R,TRUE,1993-01-05,52.4
103,senate,M000019,Connie,NA,Mack,III,1940-10-29,FL,R,TRUE,1993-01-05,52.2
103,senate,B000711,Barbara,NA,Boxer,NA,1940-11-11,CA,D,TRUE,1993-01-05,52.2
103,senate,S000606,Robert,NA,Smith,NA,1941-03-30,NH,R,TRUE,1993-01-05,51.8
103,senate,L000447,Trent,NA,Lott,NA,1941-10-09,MS,R,TRUE,1993-01-05,51.2
103,senate,B000243,Max,S.,Baucus,NA,1941-12-11,MT,D,TRUE,1993-01-05,51.1
103,senate,M000355,Mitch,NA,McConnell,NA,1942-02-20,KY,R,TRUE,1993-01-05,50.9
103,senate,L000304,Joseph,I.,Lieberman,NA,1942-02-24,CT,D,TRUE,1993-01-05,50.9
103,senate,P000513,Larry,Lee,Pressler,NA,1942-03-29,SD,R,TRUE,1993-01-05,50.8
103,senate,D000432,Byron,L.,Dorgan,NA,1942-05-14,ND,D,TRUE,1993-01-05,50.6
103,senate,G000365,Phil,NA,Gramm,NA,1942-07-08,TX,R,TRUE,1993-01-05,50.5
103,senate,T000457,Fred,NA,Thompson,NA,1942-08-19,TN,R,FALSE,1993-01-05,50.4
103,senate,B000444,Joseph,R.,Biden,Jr.,1942-11-20,DE,D,TRUE,1993-01-05,50.1
103,senate,C000542,Daniel,Ray,Coats,NA,1943-05-16,IN,R,TRUE,1993-01-05,49.6
103,senate,H001016,Kay,Bailey,Hutchison,NA,1943-07-22,TX,R,FALSE,1993-01-05,49.5
103,senate,B001225,William,Warren,Bradley,NA,1943-07-28,NJ,D,TRUE,1993-01-05,49.4
103,senate,K000146,J.,Robert,Kerrey,NA,1943-08-27,NE,D,TRUE,1993-01-05,49.4
103,senate,B000468,Jeff,NA,Bingaman,NA,1943-10-03,NM,D,TRUE,1993-01-05,49.3
103,senate,K000148,John,Forbes,Kerry,NA,1943-12-11,MA,D,TRUE,1993-01-05,49.1
103,senate,B000780,John,B.,Breaux,NA,1944-03-01,LA,D,TRUE,1993-01-05,48.8
103,senate,D000388,Christopher,J.,Dodd,NA,1944-05-27,CT,D,TRUE,1993-01-05,48.6
103,senate,W000288,Paul,David,Wellstone,NA,1944-07-21,MN,D,TRUE,1993-01-05,48.5
103,senate,C000858,Larry,E.,Craig,NA,1945-07-20,ID,R,TRUE,1993-01-05,47.5
103,senate,G000445,Judd,A.,Gregg,NA,1947-02-14,NH,R,FALSE,1993-01-05,45.9
103,senate,M001025,Carol,NA,Moseley Braun,NA,1947-08-16,IL,D,FALSE,1993-01-05,45.4
103,senate,D000064,Thomas,A.,Daschle,NA,1947-12-09,SD,D,TRUE,1993-01-05,45.1
103,senate,C000705,Kent,Kent,Conrad,NA,1948-03-12,ND,D,TRUE,1993-01-05,44.8
103,senate,N000102,Don,NA,Nickles,NA,1948-12-06,OK,R,TRUE,1993-01-05,44.1
103,senate,M001111,Patty,NA,Murray,NA,1950-10-11,WA,D,FALSE,1993-01-05,42.2
103,senate,K000088,Dirk,NA,Kempthorne,NA,1951-10-29,ID,R,FALSE,1993-01-05,41.2
103,senate,F000061,Russell,D.,Feingold,NA,1953-03-02,WI,D,FALSE,1993-01-05,39.8
103,senate,B000401,Lloyd,Millard,Bentsen,Jr.,1917-02-10,TX,D,TRUE,1993-01-05,75.9
103,senate,B000639,David,Lyle,Boren,NA,1937-04-20,OK,D,TRUE,1993-01-05,55.7
103,senate,K000333,Robert,Charles,Krueger,NA,1931-09-18,TX,D,FALSE,1993-01-05,61.3
104,house,Y000013,Sidney,Richard,Yates,NA,1909-08-27,IL,D,TRUE,1995-01-04,85.4
104,house,Q000013,James,Henry,Quillen,NA,1916-01-11,TN,R,TRUE,1995-01-04,79.0
104,house,G000272,Henry,Barbosa,González,NA,1916-05-03,TX,D,TRUE,1995-01-04,78.7
104,house,G000153,Sam,Melville,Gibbons,NA,1920-01-20,FL,D,TRUE,1995-01-04,75.0
104,house,B000918,George,E.,Brown,Jr.,1920-03-06,CA,D,TRUE,1995-01-04,74.8
104,house,M000865,Gillespie,V.,Montgomery,NA,1920-08-05,MS,D,TRUE,1995-01-04,74.4
104,house,B000431,Tom,NA,Bevill,NA,1921-03-27,AL,D,TRUE,1995-01-04,73.8
104,house,V000124,Barbara,Farrell,Vucanovich,NA,1921-06-22,NV,R,TRUE,1995-01-04,73.5
104,house,M000926,Carlos,John,Moorhead,NA,1922-05-06,CA,R,TRUE,1995-01-04,72.7
104,house,G000212,Benjamin,NA,Gilman,NA,1922-12-06,NY,R,TRUE,1995-01-04,72.1
104,house,H000067,Ralph,M.,Hall,NA,1923-05-03,TX,D,TRUE,1995-01-04,71.7
104,house,H001022,Henry,John,Hyde,NA,1924-04-18,IL,R,TRUE,1995-01-04,70.7
104,house,R000141,Ralph,NA,Regula,NA,1924-12-03,OH,R,TRUE,1995-01-04,70.1
104,house,S000948,Louis,NA,Stokes,NA,1925-02-23,OH,D,TRUE,1995-01-04,69.9
104,house,M000628,Carrie,NA,Meek,NA,1926-04-29,FL,D,TRUE,1995-01-04,68.7
104,house,B000208,Roscoe,G.,Bartlett,NA,1926-06-03,MD,R,TRUE,1995-01-04,68.6
104,house,D000355,John,D.,Dingell,NA,1926-07-08,MI,D,TRUE,1995-01-04,68.5
104,house,H000814,Amory,NA,Houghton,Jr.,1926-08-07,NY,R,TRUE,1995-01-04,68.4
104,house,B000104,Cass,NA,Ballenger,NA,1926-12-06,NC,R,TRUE,1995-01-04,68.1
104,house,M001130,John,Thomas,Myers,NA,1927-02-08,IN,R,TRUE,1995-01-04,67.9
104,house,S001044,Robert,NA,Stump,NA,1927-04-04,AZ,R,TRUE,1995-01-04,67.8
104,house,M000834,John,Joseph,Moakley,NA,1927-04-27,MA,D,TRUE,1995-01-04,67.7
104,house,S000453,Norman,NA,Sisisky,NA,1927-06-09,VA,D,TRUE,1995-01-04,67.6
104,house,S000463,Joseph,NA,Skeen,NA,1927-06-30,NM,R,TRUE,1995-01-04,67.5
104,house,D000203,Eligio,II,de la Garza,NA,1927-09-22,TX,D,TRUE,1995-01-04,67.3
104,house,M000669,Jack,NA,Metcalf,NA,1927-11-30,WA,R,FALSE,1995-01-04,67.1
104,house,G000291,William,F.,Goodling,NA,1927-12-05,PA,R,TRUE,1995-01-04,67.1
104,house,M000797,Patsy,Takemoto,Mink,NA,1927-12-06,HI,D,TRUE,1995-01-04,67.1
104,house,L000090,Tom,NA,Lantos,NA,1928-02-01,CA,D,TRUE,1995-01-04,66.9
104,house,A000215,Bill,NA,Archer,NA,1928-03-22,TX,R,TRUE,1995-01-04,66.8
104,house,S000718,Floyd,NA,Spence,NA,1928-04-09,SC,R,TRUE,1995-01-04,66.7
104,house,T000243,Raymond,Hoyt,Thornton,Jr.,1928-07-16,AR,D,TRUE,1995-01-04,66.5
104,house,M000684,Jan,NA,Meyers,NA,1928-07-20,KS,R,TRUE,1995-01-04,66.5
104,house,B000229,Herbert,H.,Bateman,NA,1928-08-07,VA,R,TRUE,1995-01-04,66.4
104,house,F000235,Thomas,Michael,Foglietta,NA,1928-12-03,PA,D,TRUE,1995-01-04,66.1
104,house,B000179,Bill,NA,Barrett,NA,1929-02-09,NE,R,TRUE,1995-01-04,65.9
104,house,M000206,Matthew,G.,Martínez,NA,1929-02-14,CA,D,TRUE,1995-01-04,65.9
104,house,F000049,Harris,W.,Fawell,NA,1929-03-25,IL,R,TRUE,1995-01-04,65.8
104,house,C000523,William,Floyd,Clinger,Jr.,1929-04-04,PA,R,TRUE,1995-01-04,65.8
104,house,C000714,John,NA,Conyers,Jr.,1929-05-16,MI,D,TRUE,1995-01-04,65.6
104,house,S000480,Louise,McIntosh,Slaughter,NA,1929-08-14,NY,D,TRUE,1995-01-04,65.4
104,house,H000151,Melton,D.,Hancock,NA,1929-09-14,MO,R,TRUE,1995-01-04,65.3
104,house,K000172,Dale,E.,Kildee,NA,1929-09-16,MI,D,TRUE,1995-01-04,65.3
104,house,R000465,Marge,NA,Roukema,NA,1929-09-19,NJ,R,TRUE,1995-01-04,65.3
104,house,H000452,Fred,NA,Heineman,NA,1929-12-28,NC,R,FALSE,1995-01-04,65.0
104,house,M000212,Frank,NA,Mascara,NA,1930-01-19,PA,D,FALSE,1995-01-04,65.0
104,house,T000316,Esteban,Edward,Torres,NA,1930-01-27,CA,D,TRUE,1995-01-04,64.9
104,house,H000448,Willie,Gathrel,Hefner,NA,1930-04-11,NC,D,TRUE,1995-01-04,64.7
104,house,G000121,George,W.,Gekas,NA,1930-04-14,PA,R,TRUE,1995-01-04,64.7
104,house,R000053,Charles,B.,Rangel,NA,1930-06-11,NY,D,TRUE,1995-01-04,64.6
104,house,B000463,Michael,NA,Bilirakis,NA,1930-07-16,FL,R,TRUE,1995-01-04,64.5
104,house,S000675,Gerald,Brooks Hunt,Solomon,NA,1930-08-14,NY,R,TRUE,1995-01-04,64.4
104,house,P000326,Owen,B.,Pickett,NA,1930-08-31,VA,D,TRUE,1995-01-04,64.3
104,house,J000174,Sam,Robert,Johnson,NA,1930-10-11,TX,R,TRUE,1995-01-04,64.2
104,house,C000873,Philip,M.,Crane,NA,1930-11-03,IL,R,TRUE,1995-01-04,64.2
104,house,Y000031,C.,W. Bill,Young,NA,1930-12-16,FL,R,TRUE,1995-01-04,64.1
104,house,P000005,Ron,NA,Packard,NA,1931-01-19,CA,R,TRUE,1995-01-04,64.0
104,house,M000941,Constance,NA,Morella,NA,1931-02-12,MD,R,TRUE,1995-01-04,63.9
104,house,C000556,Howard,NA,Coble,NA,1931-03-18,NC,R,TRUE,1995-01-04,63.8
104,house,V000112,Harold,Lee,Volkmer,NA,1931-04-04,MO,D,TRUE,1995-01-04,63.8
104,house,H000114,Lee,Herbert,Hamilton,NA,1931-04-20,IN,D,TRUE,1995-01-04,63.7
104,house,C000488,William,Lacy,Clay,Sr.,1931-04-30,MO,D,TRUE,1995-01-04,63.7
104,house,H000789,Stephen,NA,Horn,NA,1931-05-31,CA,R,TRUE,1995-01-04,63.6
104,house,L000263,Sander,M.,Levin,NA,1931-09-06,MI,D,TRUE,1995-01-04,63.3
104,house,C000634,Cardiss,NA,Collins,NA,1931-09-24,IL,D,TRUE,1995-01-04,63.3
104,house,M000399,Joseph,Michael,McDade,NA,1931-09-29,PA,R,TRUE,1995-01-04,63.3
104,house,B001066,Jim,NA,Bunning,NA,1931-10-23,KY,R,TRUE,1995-01-04,63.2
104,house,S000810,Fortney,H.,Stark,NA,1931-11-11,CA,D,TRUE,1995-01-04,63.1
104,house,M000794,Norman,Yoshio,Mineta,NA,1931-11-12,CA,D,TRUE,1995-01-04,63.1
104,house,J000187,Harry,A.,Johnston,II,1931-12-02,FL,D,TRUE,1995-01-04,63.1
104,house,S000465,Ike,NA,Skelton,NA,1931-12-20,MO,D,TRUE,1995-01-04,63.0
104,house,S000394,Elmer,Greinert,Shuster,NA,1932-01-23,PA,R,TRUE,1995-01-04,62.9
104,house,B000556,Tom,NA,Bliley,NA,1932-01-28,VA,R,TRUE,1995-01-04,62.9
104,house,J000033,Andrew,NA,Jacobs,Jr.,1932-02-24,IN,D,TRUE,1995-01-04,62.9
104,house,C000737,Wes,NA,Cooley,NA,1932-03-28,OR,R,FALSE,1995-01-04,62.8
104,house,M001120,John,P.,Murtha,NA,1932-06-17,PA,D,TRUE,1995-01-04,62.5
104,house,H000172,James,V.,Hansen,NA,1932-08-14,UT,R,TRUE,1995-01-04,62.4
104,house,C000052,H.,L.,Callahan,NA,1932-09-11,AL,R,TRUE,1995-01-04,62.3
104,house,B000318,Anthony,Charles,Beilenson,NA,1932-10-26,CA,D,TRUE,1995-01-04,62.2
104,house,M000117,Thomas,J.,Manton,NA,1932-11-03,NY,D,TRUE,1995-01-04,62.2
104,house,D000435,Robert,Kenneth,Dornan,NA,1933-04-03,CA,R,TRUE,1995-01-04,61.8
104,house,W000570,Charles,NA,Wilson,NA,1933-06-01,TX,D,TRUE,1995-01-04,61.6
104,house,Y000033,Don,E.,Young,NA,1933-06-09,AK,R,TRUE,1995-01-04,61.6
104,house,K000288,Joseph,K.,Knollenberg,NA,1933-11-28,MI,R,TRUE,1995-01-04,61.1
104,house,D000046,Pat,NA,Danner,NA,1934-01-13,MO,D,TRUE,1995-01-04,61.0
104,house,E000092,Vernon,J.,Ehlers,NA,1934-02-06,MI,R,TRUE,1995-01-04,60.9
104,house,P000149,Donald,M.,Payne,NA,1934-07-16,NJ,D,TRUE,1995-01-04,60.5
104,house,T000326,Edolphus,NA,Towns,NA,1934-07-21,NY,D,TRUE,1995-01-04,60.5
104,house,D000373,Julian,C.,Dixon,NA,1934-08-08,CA,D,TRUE,1995-01-04,60.4
104,house,O000006,James,L.,Oberstar,NA,1934-09-10,MN,D,TRUE,1995-01-04,60.3
